ac_year,state_code,state_name,district_code,district_name,block_code,block_name,sch_category_id,category_name,sch_mgmt_id,sch_mgmt_name,loc_name,caste_id,pre_primary_boys,pre_primary_girls,class_1_boys,class_2_boys,class_3_boys,class_4_boys,class_5_boys,class_6_boys,class_7_boys,class_8_boys,class_9_boys,class_10_boys,class_11_boys,class_12_boys,class_1_girls,class_2_girls,class_3_girls,class_4_girls,class_5_girls,class_6_girls,class_7_girls,class_8_girls,class_9_girls,class_10_girls,class_11_girls,class_12_girls,caste_name
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,6,SS (I-X),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,6,SS (I-X),5,Private Unaided (Recognized),Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,6,SS (I-X),5,Private Unaided (Recognized),Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190140,MIRIK_MUNICIPALITY,6,SS (I-X),5,Private Unaided (Recognized),Urban,4,0,0,4,9,12,8,18,8,3,19,26,13,0,0,6,12,9,7,7,16,11,16,11,14,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,6,SS (I-X),8,Unrecognized,Rural,4,0,0,2,2,1,2,2,2,2,2,1,5,0,0,1,2,1,1,2,1,1,2,1,5,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,7,SS (VI-X),1,Department of Education,Rural,4,0,0,0,0,0,0,107,141,131,138,77,64,0,0,0,0,0,0,86,101,124,142,91,54,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190130,RANGLI_RANGLIOT_BLOCK,7,SS (VI-X),1,Department of Education,Rural,4,0,0,0,0,0,0,64,98,67,72,35,33,0,0,0,0,0,0,47,69,66,78,29,21,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,7,SS (VI-X),1,Department of Education,Rural,4,0,0,0,0,0,0,42,50,48,57,33,29,0,0,0,0,0,0,26,47,47,40,32,25,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190132,MIRIK_BLOCK,7,SS (VI-X),1,Department of Education,Rural,4,0,0,0,0,0,0,12,33,24,32,8,14,0,0,0,0,0,0,15,22,18,27,7,10,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,7,SS (VI-X),1,Department of Education,Rural,4,0,0,0,0,0,0,92,108,124,122,82,67,0,0,0,0,0,0,95,91,125,94,72,60,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,7,SS (VI-X),1,Department of Education,Urban,4,0,0,0,0,0,0,13,19,22,19,17,22,0,0,0,0,0,0,18,24,22,32,36,26,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,7,SS (VI-X),1,Department of Education,Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,7,SS (VI-X),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190130,RANGLI_RANGLIOT_BLOCK,7,SS (VI-X),5,Private Unaided (Recognized),Rural,4,0,2,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,7,SS (VI-X),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,3,6,2,2,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,7,SS (VI-X),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,4,3,3,2,5,1,0,0,0,0,0,0,4,6,4,6,2,1,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,7,SS (VI-X),5,Private Unaided (Recognized),Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,7,SS (VI-X),92,Kendriya Vidyalaya / Central School,Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,2,UPS (I-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190130,RANGLI_RANGLIOT_BLOCK,2,UPS (I-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,2,UPS (I-VIII),1,Department of Education,Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,4,18,17,5,5,5,15,10,11,2,0,0,0,0,0,8,9,3,4,5,10,9,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190130,RANGLI_RANGLIOT_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,4,0,5,3,3,2,4,6,3,4,13,0,0,0,0,6,6,2,3,3,2,2,2,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190132,MIRIK_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,4,18,11,10,8,4,2,3,6,3,0,0,0,0,0,3,3,2,1,2,3,2,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,2,UPS (I-VIII),5,Private Unaided (Recognized),Urban,4,2,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,2,UPS (I-VIII),5,Private Unaided (Recognized),Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190132,MIRIK_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,4,UPS (VI-VIII),1,Department of Education,Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190132,MIRIK_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190140,MIRIK_MUNICIPALITY,4,UPS (VI-VIII),5,Private Unaided (Recognized),Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,4,UPS (VI-VIII),8,Unrecognized,Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
